video_id,channel_name,thumbnail_score_nn,perf_norm,performance_score
myNSZG4hRQg,Across The Rubicon,9.4,-0.3639452754799965,0.0002116493656286
3RXAOmzsmAk,Across The Rubicon,9.3,-0.4834650670486094,0.0001331158446875
D7VH8vJWUFQ,Across The Rubicon,9.4,-0.37971452021268326,0.0002012877820349
sFgdiem6S00,Across The Rubicon,9.0,-0.39421213384683207,0.0001917617560187
nWK_f2GHSY8,Across The Rubicon,9.3,0.06191633021528613,0.0004914725722285
l5ys6wpq_2Q,Across The Rubicon,9.0,-0.3536393924647032,0.0002184211083582
GCtJ_TbI1BQ,Across The Rubicon,9.4,-0.25933143710838863,0.0002803885506511
IO6_GZcElM8,Across The Rubicon,9.6,-0.19420361809059553,0.0003231824417009
wF5Gul7_CXY,Across The Rubicon,9.4,-0.455505514265224,0.0001514873804407
Ljl_IfZASMo,Across The Rubicon,9.3,-0.21583655711500035,0.0003089679685363
XYvSmBDArtc,Across The Rubicon,9.2,-0.30091437391077136,0.0002530654237003
DGuVZ_kZFBE,Across The Rubicon,11.6,0.33294552508638015,0.0006695592026661
o6AvdGMptuE,Across The Rubicon,10.8,0.6494661601185343,0.0008775371416614
k20WpTbDpOM,Across The Rubicon,8.8,-0.5558328799405242,8.556473139806472e-05
Gs1VPUS_h1s,Across The Rubicon,9.4,-0.5075279202206481,0.0001173047345886
85fWhR-Gy8w,Across The Rubicon,8.5,-0.39558443940886634,0.0001908600477227
y9eIGGVJjw4,Across The Rubicon,8.7,-0.454030300384665,0.0001524567072665
IILAw0GqeSA,Across The Rubicon,9.1,-0.5016270646909549,0.0001211820418967
CVpRGQge_NM,Across The Rubicon,9.1,-0.45626730184530256,0.000150986828523
IlefEiaGFIE,Across The Rubicon,9.3,-0.3927877159460228,0.0001926977060532
VDwefEIZbmg,Across The Rubicon,9.2,-0.4580594108110491,0.0001498092777162
B5o6lxlM00c,Across The Rubicon,9.2,-0.31361083984763766,0.0002447228876195
e-pyDmn7bS8,Across The Rubicon,9.1,-0.4346009348538834,0.0001652232663841
OHsEkoZZ_0o,Across The Rubicon,9.0,-0.34223337430272804,0.0002259157228854
HyZJnsK9HQQ,Across The Rubicon,9.1,-0.16847697630031294,0.0003400867864564
qh2ydtx4dbE,Across The Rubicon,9.6,-0.32367974033333335,0.0002381068602924
eOqh6E1fElk,Across The Rubicon,9.3,-0.10315161516400903,0.0003830104775828
HaJY-H8UEjU,Across The Rubicon,8.9,-0.5869585026799538,6.511284880079206e-05
ck7ZUzoooVw,Across The Rubicon,9.2,-0.3294808030894475,0.000234295124366
EnyzKiQSEAM,Across The Rubicon,9.5,-0.47864069121206093,0.0001362858236158
xSo0TIP-vuw,Across The Rubicon,8.9,-0.5293013489479752,0.0001029979490891
aqhanPEw_oY,Across The Rubicon,9.8,-0.17221712259369135,0.0003376292281441
tQZZlgIKPtM,Across The Rubicon,9.4,-0.19485973596714048,0.0003227513227513
2gJgZIXkJW0,Across The Rubicon,9.4,-0.30108003726319826,0.0002529565703783
zpZy-oIXAvs,Across The Rubicon,9.1,-0.303037520178382,0.0002516703564091
wjOZpwOL1H8,Across The Rubicon,9.2,-0.18458865315183534,0.0003295001991238
8fk1nA7Oy4A,Across The Rubicon,9.2,-0.47792402937082645,0.0001367567245183
6lzpvAz7tQM,Across The Rubicon,9.1,-0.37510131973598376,0.0002043190028184
epuaCjexeeA,AI Warehouse,6.9,-1.1009907436007442,0.001000932849744
HD2_PHpxv9g,AI Warehouse,7.9,-0.8485043033627812,0.0026576127911929
v3UBlEJDXR0,AI Warehouse,9.7,-0.0768498756630566,0.0077207932570251
RqQdY9fSfJ4,AI Warehouse,6.6,-1.2008671828870026,0.0003455974842767
L_4BPjLBF4E,AI Warehouse,14.7,0.8833144506113694,0.0140208740785316
pJPdW8WWAso,AI Warehouse,8.9,-0.09654371079313018,0.0075915729250364
Xk2gwh0qG5s,AI Warehouse,7.2,-0.6614537724715246,0.0038849375626652
F6iVsA47qiM,AI Warehouse,10.6,0.26109626794929924,0.0099382137128917
hCmrMOzx5VA,AI Warehouse,13.2,1.0100713064534899,0.0148525842500436
MrbizZybHi4,AI Warehouse,8.8,0.12943731532851305,0.0090743386243386
2tamH76Tjvw,AI Warehouse,8.3,-0.5300475117275465,0.0047471546233128
M8eSyh4YlbI,AI Warehouse,13.9,1.1284070110088715,0.0156290393654524
xk8wHY1AFpI,AI Warehouse,8.5,-0.31043347842484814,0.0061881435472739
ta99S6Fh53c,AI Warehouse,17.1,2.505807305504095,0.0246667977380818
8fICnUvIw6g,AI Warehouse,9.5,0.0707079368274774,0.008688988095238
qvSyYY8LyPM,AI Warehouse,7.4,-1.163151014752481,0.0005930706521739
Kf2ZkaxEJiA,Gannon,15.0,1.0691621748292084,0.016977180820335
_lPKpoiH6e8,Gannon,8.4,-0.45856528001689145,0.0038822719618471
UILqxk6Edoo,Gannon,8.4,-0.4809112525652908,0.0036907335608402
wPr10fxN3fk,Gannon,7.7,-0.6359126735121499,0.0023621395935087
tlJ6kOlr524,Gannon,8.2,-0.6323973908587863,0.0023922708226174
A4ceSeluqbY,Gannon,9.3,-0.06781170888308415,0.0072316144010987
7SPNY3D0c5Y,Gannon,7.7,-0.6846910636535735,0.0019440358465743
zoDUhkOSldI,Gannon,16.5,1.4317098033139806,0.0200847561517918
tUtj5xO3ZuY,Gannon,8.0,-0.6076774102401731,0.0026041580228883
cHQY2caKROQ,Gannon,8.3,-0.3397211306596864,0.0049009440419099
lHHrZ2vB6Fw,Gannon,8.2,-0.5276948893326775,0.0032897278332844
glVrE7AcDKs,Gannon,18.6,2.4594881051403896,0.0288943531427054
JW6hZcNZJ-s,Gannon,8.1,-0.524977283561266,0.0033130217786652
gdKw3oh3r_M,Dingus Labs,9.1,-0.4230544013044885,0.0012386523670241
TYgxKNZPNMc,Dingus Labs,8.3,-0.4655671292019714,0.0009320261437908
NblSs6ONaJ0,Dingus Labs,8.6,-0.5158419185385992,0.000569415473045
0mfMfx3v_r8,Dingus Labs,8.8,-0.5099147173562771,0.0006121658539959
lgDCG-mT1lQ,Dingus Labs,8.6,-0.5017208379489297,0.0006712648208362
yQHsClSh9iM,Dingus Labs,9.4,-0.30168952418947914,0.0021140056022408
4GRea_dNnM0,Dingus Labs,9.1,-0.1625379027123114,0.0031176470588235
_dRTMRAtdQA,Dingus Labs,9.2,-0.003766321278115748,0.0042627989410867
UOvWqU1SBog,Dingus Labs,17.1,1.64884460857577,0.0161823786283072
Fv9kfX1rviM,Dingus Labs,18.1,2.691494114455843,0.0237025660158355
alwjrtZ35V0,Dingus Labs,8.2,-0.32363454097077726,0.0019557255306663
u7v4zOgC7Vo,Dingus Labs,8.6,-0.5692309883325051,0.0001843428220422
3sQ3likqpoE,Dingus Labs,8.5,-0.5633804411981581,0.0002265403299504
hTgfPui_TVg,Player2,9.1,-0.24622530357408917,0.001290203463683
PUwYd42zxNg,Player2,16.9,1.6595461250401384,0.0144348244348244
eAbb9LfkcP8,Player2,20.0,3.6535151830311343,0.0281877683093865
EKXgz6zWmoo,Player2,9.2,-0.1969157625737117,0.0016303047040412
nqw4smbLdm8,Player2,9.3,-0.18115178065584145,0.0017390331507978
zAp3z798oOA,Player2,9.1,-0.32316227220385574,0.0007595483829516
iqiH_YILv7A,Player2,9.2,-0.36964842735504344,0.0004389207983979
oQXyM9yJ460,Player2,9.3,-0.31649232415722967,0.000805552818559
whJ7D-iOeQo,Player2,8.6,-0.3745068118394213,0.0004054112066282
VDNY5X8S8aw,Player2,9.5,0.0811292666677688,0.0035480564697641
hOgS03h1c1E,Player2,8.5,-0.364029808009153,0.0004776739356178
agoxWFy_Mwo,Player2,8.7,-0.39543819579606104,0.0002610417904535
A7QPPiTL1OE,Player2,8.2,-0.3826228491339779,0.0003494327023738
KUWQTCc1h8E,Player2,8.8,-0.3454719440880981,0.0006056725421735
152ZSAoNUWE,Player2,8.7,-0.35304383171789233,0.0005534471853257
Ip-YB3ts9c4,Player2,9.2,-0.39422863403514496,0.0002693844650522
SNjKPolnFqw,Player2,9.0,-0.39709791693781454,0.0002495942448567
7qxTjQslxpc,Player2,8.7,-0.3954251840554358,0.0002611315359477
ymWbvHDK5jk,Player2,8.7,-0.3587295286062726,0.0005142313961537
AGlNeGBlO-0,DougDougDoug,20.0,6.3240379557048545,0.0707462235649546
dZkqh0WtRyk,DougDougDoug,20.0,6.653588241358942,0.0741582186416023
BY9jip11PiI,DougDougDoug,19.4,2.08531717487718,0.0268606769122991
Uqe2GCxjlWk,DougDougDoug,17.1,1.9695565097642562,0.0256621502029357
ebC09easFdQ,DougDougDoug,9.5,-0.19696277343537077,0.0032311178247734
tZ4VB-NZVMM,DougDougDoug,14.6,1.208939807910816,0.0177871139644175
XfApxifKvMg,DougDougDoug,14.1,1.1698435067137907,0.0173823308614849
GV5pVM0Wxco,DougDougDoug,15.1,1.6778338453163149,0.0226418029655866
rZL1mtdtoSA,DougDougDoug,9.4,0.09765411046208254,0.0062814303297686
k51ixKpAE88,DougDougDoug,16.5,1.1578130480159923,0.0172577736462932
ItQHQIJvF98,DougDougDoug,11.2,0.34469693967198184,0.0088391854089739
RhmRDXRdYFM,DougDougDoug,9.5,0.1978463814633967,0.0073187698504919
sAf78N6WTN0,DougDougDoug,9.8,0.02697095125021027,0.0055496130571659
ikhclgBZ818,DougDougDoug,11.3,0.6338388405037719,0.0118328127400276
OYf6n-tlLC0,DougDougDoug,9.9,0.2807414670839201,0.0081770231621349
JK03aFeiDEs,DougDougDoug,10.4,0.5418696944455171,0.010880611248436
t-4_y299yx4,DougDougDoug,18.0,2.289741869100356,0.0289771856231027
kGa-fPqe9Fc,DougDougDoug,9.6,0.6919099794321143,0.012434051606277
-FcVoGweQeI,DougDougDoug,9.5,-0.1495100765924996,0.0037224187735199
rKjfbusKYQA,DougDougDoug,9.7,0.319426537047094,0.008577548587237
NJk5S8KSnwM,DougDougDoug,9.6,-0.02940994363063179,0.0049658741131422
R_7vCkqJgS0,DougDougDoug,9.5,0.08714806472473817,0.006172656106558
JJbvdNzJwB4,DougDougDoug,9.9,0.11879824237389813,0.0065003458553307
-7uhGRdNC9Y,DougDougDoug,9.6,-0.10300460052595065,0.0042039126828979
XsQAcT_hTxU,DougDougDoug,9.9,0.09650499316603856,0.0062695329571148
t_9QeNinUBg,DougDougDoug,9.1,-0.23817752481145718,0.0028044013723772
nu1W7i-Uy0E,DougDougDoug,9.6,0.007500923986340256,0.0053480303547426
SyizoQgNEwE,DougDougDoug,9.2,-0.2727126107691594,0.0024468427587489
LH3tJyXQ3So,DougDougDoug,9.5,-0.21386122343628328,0.0030561599178438
er4Z1GhNxTs,DougDougDoug,9.4,-0.07967832789999477,0.004445420977143
loIBebkage4,DougDougDoug,9.3,-0.20450094036692074,0.0031530715005035
NB8i9cdqcaU,DougDougDoug,9.5,0.13874014606239288,0.0067068141248668
BT9R5o9A3Mk,DougDougDoug,9.2,-0.09497766710259513,0.0042870194453961
N4Iz53Guw90,DougDougDoug,9.6,-0.15178368080957935,0.0036988790385155
GFsWg9fPsso,DougDougDoug,8.8,-0.3003174528247134,0.0021610363453263
iFb-elCu6GE,DougDougDoug,9.4,-0.29186475681004115,0.0022485512358967
sOt7JgvZi5g,DougDougDoug,9.2,-0.19287242387988215,0.003273467211658
gu6LFZLTOr0,DougDougDoug,9.6,-0.1897342718208273,0.0033059580327599
rPh-wiS8sjI,DougDougDoug,9.7,0.055138361020104006,0.005841244008922
l7f3MtdE-tU,DougDougDoug,8.9,-0.3044507409044096,0.0021182423949272
NknoNGr95ko,DougDougDoug,8.9,-0.24625774233798187,0.0027207429335322
0jQTI66llYQ,DougDougDoug,9.7,0.0409960538073328,0.0056948217945196
WSVeQ8SeClM,DougDougDoug,9.6,-0.14495032222500462,0.0037696281377046
m8M_BjRErmM,DougDougDoug,9.5,-0.3238799360575869,0.0019170824472904
khyEdbGR0uU,DougDougDoug,9.3,-0.2967429462340199,0.0021980449580322
7VXIHrrcGe8,DougDougDoug,9.6,-0.1756452963869243,0.0034518280772057
3RS0g_nth-M,DougDougDoug,9.4,-0.2335822766386397,0.0028519782212654
0I-faMBoh94,DougDougDoug,9.4,-0.20498550165250964,0.0031480546008292
pt7GtDMTd3k,DougDougDoug,9.3,-0.29580854192141653,0.0022077193022916
B7Ljn6ZXI6E,DougDougDoug,9.6,-0.14315488852814898,0.0037882171397501
1AYYIKQr3GQ,DougDougDoug,9.2,-0.19269567423442643,0.003275297187071
1ryx8HFsdmc,DougDougDoug,9.8,0.14365082070655438,0.0067576567380833
lbbv3sNsnWU,DougDougDoug,9.6,-0.21205552997441218,0.0030748551442479
GbVtRX-DSaM,DougDougDoug,8.8,-0.3926079343961378,0.0012055079102101
V_fcD2ewqk4,DougDougDoug,10.0,0.1638077502813354,0.0069663512756498
cz3FW6MTjjM,DougDougDoug,9.2,-0.17960383474491007,0.0034108433960322
BtuB8J--8H0,DougDougDoug,9.5,0.03447447977107514,0.0056273007530508
VcJuQW7Y0eM,DougDougDoug,9.1,-0.19405238729643925,0.0032612504740517
RelZjAxNdE8,DougDougDoug,9.3,-0.2456932426318121,0.0027265874747208
q5hx3tW3-is,DougDougDoug,9.3,-0.39417686990064726,0.0011892639545833
5EKkH134Plk,DougDougDoug,9.1,-0.3337351858171521,0.0018150462327199
FaiAIkMQhMQ,DougDougDoug,9.1,-0.28244219913681623,0.0023461075779483
RbvLlyrR8Zk,DougDougDoug,9.2,-0.34039421540307224,0.0017461020468051
Q6fjwHPVqjQ,DougDougDoug,9.1,-0.09431911509398849,0.0042938377560118
VZGj6Iu36bM,DougDougDoug,9.3,-0.2300844941680566,0.0028881924716798
VP6zmvpT_X0,DougDougDoug,9.4,-0.4494374738641875,0.000617123929634
q2_xneW8KQY,DougDougDoug,8.8,-0.44728145064814173,0.0006394462911021
XBjT6K06tB4,DougDougDoug,9.1,-0.3890311164975009,0.0012425404530161
gCoh1QPULzs,DougDougDoug,9.5,-0.23246119895383058,0.0028635852861281
_kVZ2iZxBu0,DougDougDoug,9.5,-0.12368525307748464,0.0039897957855399
vYE1rkIMj9w,DougDougDoug,9.2,-0.4532906334338228,0.0005772302865287
Fu-JEoPcvAE,DougDougDoug,9.1,-0.30729966364363853,0.0020887461062479
F8kx7zMdvRI,DougDougDoug,9.2,-0.42825048836401985,0.0008364831393282
5n7J2ghGB6I,DougDougDoug,9.2,-0.030966042067970642,0.0049497630659421
vZnJpv0F0-s,DougDougDoug,9.3,-0.09631168887024803,0.0042732076664309
9xGcVsZqTM8,DougDougDoug,9.5,-0.32356360625525993,0.0019203575642456
ImDqXeXv2S0,DougDougDoug,9.1,-0.33896435378248796,0.0017609061025808
DqZ17BF7JgE,DougDougDoug,9.6,-0.2987381658251977,0.0021773874750371
iVEAx4T5MZU,DougDougDoug,8.5,-0.41516630572841057,0.0009719500731409
-8AxHGg_8Jw,DougDougDoug,9.3,-0.2880294984896583,0.0022882595386246
FeZ5ruaMSeA,DougDougDoug,9.1,-0.27639236800274714,0.0024087444347273
DqEvejjwyJQ,DougDougDoug,9.4,-0.1682371080506495,0.0035285286695905
cwQo31LtX9M,DougDougDoug,8.9,-0.32373737330640984,0.0019185584690883
3-hWGTrfCJM,DougDougDoug,9.2,-0.3224404460521382,0.0019319861904376
J6J4jod--Mk,DougDougDoug,8.4,-0.4456277698214999,0.0006565676564429
TQdga4T2Y_k,DougDougDoug,9.1,-0.3738518612101862,0.0013996986973329
lNzWsp5UUPA,DougDougDoug,9.0,-0.4842657392270605,0.0002565298864201
dkZDz6p9ebs,DougDougDoug,8.5,-0.4937705708536979,0.000158121721942
bZ0e6fLr_QM,DougDougDoug,8.9,-0.4637724472107531,0.0004687069486404
REnFIJhVA-g,DougDougDoug,9.1,-0.1355334352156121,0.0038671257686037
rrnDNdvDmcI,DougDougDoug,8.9,-0.3508451958693072,0.001637897941243
E40qZCxcKG8,DougDougDoug,9.1,-0.3265593170332398,0.0018893415073023
iOhxpfxjYsY,DougDougDoug,9.6,-0.18346486831972572,0.0033708682295052
F1DKmF1if3Q,DougDougDoug,9.4,-0.425394343390908,0.0008660542033226
n81FmV0tpEI,DougDougDoug,8.3,-0.3614511928553313,0.0015280888739335
o0ywILsAeW8,DougDougDoug,8.8,-0.49504626144212177,0.0001449138741673
2tntujtDUWc,DougDougDoug,8.9,-0.4852310235763591,0.0002465358260574
Yc_Hv4cz2FI,DougDougDoug,8.7,-0.41298695490423193,0.0009945139567304
3Hts5QJizK0,DougDougDoug,9.0,-0.4203645051603474,0.0009181305753547
dAos-0k4K8g,DougDougDoug,8.4,-0.45118069472100936,0.0005990755126248
JKvdna3R_sI,DougDougDoug,8.7,-0.5024678883416184,6.807414577338022e-05
iVKNnAnR6e8,DougDougDoug,8.9,-0.4146084351488509,0.0009777259797437
Uurl2U-upLU,DougDougDoug,9.0,-0.40606569922976543,0.0010661730974246
OkEC25JknC8,DougDougDoug,8.6,-0.5027813545886217,6.482867660515364e-05
PiuBpuFtXRY,DougDougDoug,9.0,-0.4481485908142718,0.0006304683654064
dpQP_eobwKA,DougDougDoug,8.9,-0.30062216868715286,0.0021578814731636
mI-YYF2rbpU,DougDougDoug,9.3,-0.45448959708590675,0.0005648168302033
sYnKM9hsGeY,DougDougDoug,9.1,-0.4882438193883381,0.0002153428794119
3je9J_TxoVA,DougDougDoug,8.7,-0.5052242925690814,3.953574643718148e-05
o2jy1LFZ6s4,DougDougDoug,9.0,-0.472862907439569,0.0003745889736442
XJkfQekBNHI,DougDougDoug,9.0,-0.4481612096176745,0.0006303377167711
u6nKI33oTm0,DougDougDoug,9.4,-0.4856630346188045,0.0002420630047186
fogEZqHnzTU,DougDougDoug,8.9,-0.4778131008011584,0.0003233372038432
Ib0KZT4Hfxk,DougDougDoug,9.0,-0.4843758509218734,0.0002553898462595
Z_ONnvTArns,DougDougDoug,8.5,-0.4978222913079729,0.0001161722810107
o-crexTLXbc,DougDougDoug,8.9,-0.5025420255409526,6.730656713626053e-05
2HgBWSBpqfA,DougDougDoug,9.4,-0.49925551997489753,0.0001013333645596
iulAqcp0Ics,DougDougDoug,8.8,-0.47392134382029505,0.0003636304647999
z9dWrHJ-tY8,Will Kwan,9.0,-0.2642898817332404,0.0002182577421774
9Xs2pKhrim4,Will Kwan,9.1,-0.30328433073992705,0.0001483130762782
-7zlVKl2kbs,Will Kwan,9.1,-0.3630714427946418,4.107243859082095e-05
QXlk-kxuXuc,Will Kwan,9.1,-0.2622875547553441,0.0002218493326488
uqNKWqa1u-E,Will Kwan,9.1,-0.3334783147802521,9.415387722132472e-05
RtaFGpKZ8wY,Will Kwan,9.5,-0.3337629388288077,9.36433447098976e-05
TuuU6P9mz24,Will Kwan,8.6,-0.36055961358458744,4.5577927432655305e-05
eH1x9OVED4o,Will Kwan,8.8,-0.3396827894124367,8.302485972568578e-05
0vWR-0PderA,Will Kwan,9.0,-0.3182902575779592,0.0001213968211206
9EFlJBVDhfA,Will Kwan,9.1,-0.3616727567789297,4.358127327265205e-05
pXkHxy6nkfs,Will Kwan,9.1,-0.36224460066885183,4.255555215475024e-05
SxYafeymU74,Will Kwan,8.8,-0.3437761219758702,7.568261523046092e-05
_BvhBsj72Uo,Will Kwan,8.8,-0.3307180421717992,9.910500104297038e-05
qFxZs3q4n0c,Will Kwan,9.3,-0.3158196738429503,0.0001258283276125
qHz2pbCOOh8,Will Kwan,8.7,-0.35302684564058723,5.908951563458001e-05
BVApwbuzDSY,Will Kwan,9.1,-0.30194230754458207,0.0001507202743902
KB0bJHNyay8,Will Kwan,9.0,-0.10621092290274031,0.0005018052788844
S6S8qEKMR-M,Will Kwan,9.1,-0.2631542895681615,0.000220294663242
D2kiDcsAFts,Will Kwan,9.5,0.11088337190949532,0.0008912091121495
8am_Aqok5z0,Will Kwan,8.5,-0.3423745843408213,7.819656488549619e-05
K5z8Rkol-6M,Will Kwan,9.2,-0.3689118782287187,3.0596401217596225e-05
-oUVr_B_cQo,Will Kwan,9.1,-0.0856997722643112,0.0005385962995337
vEvXWUUTzqU,Will Kwan,20.0,5.274341813938448,0.0101529472521137
pctzpu_wJyE,Will Kwan,9.3,-0.009117244765101588,0.0006759630129018
IuEomWBzTvU,Will Kwan,9.2,-0.1217446925896891,0.0004739422276403
iFAe7x2Nos8,Will Kwan,9.4,0.014459458379965607,0.0007182527404526
zkIfCo2JxJY,Will Kwan,17.8,2.3108758875367763,0.0048373538944467
6K_KJANy25g,Will Kwan,8.9,-0.2920240031717434,0.0001685108190271
5tkn9QvObnk,Will Kwan,9.2,-0.310726294643544,0.000134964364035
xsxvuzM5Oyg,Will Kwan,8.7,-0.30517357023480257,0.000144924331761
HmyMFZQDWyU,Will Kwan,9.3,-0.25693843370440494,0.0002314440953469
_yc4WvmYlas,Will Kwan,8.9,-0.2996761186027605,0.00015478515625
aF3Idj_PeYY,Will Kwan,8.7,-0.34482893080637567,7.379418331819558e-05
ESZQN3RzylQ,Will Kwan,9.4,0.10058398612722845,0.0008727350186347
cOm9XKga7l0,Will Kwan,9.1,-0.31190655269040224,0.0001328473254086
LSh2tQ6OyZs,Will Kwan,14.6,0.94921443560115,0.0023949304790748
ofZtyysHp1s,Will Kwan,8.7,-0.34121131936015886,8.028312290842713e-05
smnFU2pEHH0,Will Kwan,9.8,0.24724712721143713,0.0011358059085735
KqwLfFN-DJQ,Yomi Denzel,9.0,-0.09186319885724788,0.0021361003861003
JRJYw-Qq0vA,Yomi Denzel,10.1,0.246722294241612,0.0043277027027027
EbrmdDhLKLc,Yomi Denzel,20.0,4.070300192811247,0.029077027027027
GR9JzaszwxQ,Yomi Denzel,20.0,8.573330671079754,0.0582243243243243
w0dno53KzrM,Yomi Denzel,20.0,4.142118194782788,0.0295418918918918
3BMmNx20eVM,Yomi Denzel,10.3,0.3625914543992002,0.0050777027027027
2zje8244Q0w,Yomi Denzel,9.3,0.23467868671622014,0.0042497466216216
Y8XnYxPIc4g,Yomi Denzel,20.0,3.979483824039074,0.0284891891891891
DOWzv2kvT4E,Yomi Denzel,9.4,0.06658576507169042,0.0031617117117117
YxPhHYV2Hk0,Yomi Denzel,9.3,0.18028020375484582,0.0038976351351351
59Zh4T88G6Q,Yomi Denzel,9.0,-0.35651110505757144,0.0004230826220957
Fpl6O6VcYSE,Philipp Humm,19.1,3.2430358321790353,0.0142456
AFlcw1_ujrw,Philipp Humm,9.2,0.302999944560057,0.0032965714285714
_XYmC2VUMyY,Philipp Humm,16.1,1.643433851795325,0.0082885
ONxZfEnMhak,Philipp Humm,11.5,1.277634682540807,0.0069262222222222
Pvzuxzdkv7E,Philipp Humm,9.2,-0.032754986032080095,0.0020461818181818
eQAXOUzXxdg,Philipp Humm,9.7,0.34969296031425706,0.0034704615384615
k-JJBtdEWFk,Philipp Humm,9.0,-0.22882359028646318,0.001316
fIXtenk2ZKg,Philipp Humm,12.5,1.3105731665224356,0.0070488888888888
pvm1aVSqv6M,Philipp Humm,8.8,-0.32676024868644615,0.0009512727272727
fbUGgkmTk8o,Philipp Humm,9.4,0.005748027975684281,0.0021895714285714
OzPIQbY7zH4,Philipp Humm,9.1,-0.008923407008999304,0.0021349333333333
6qIMGSDRVTM,Philipp Humm,9.1,-0.3168368561802989,0.0009882285714285
Dg00hYIsi_M,Philipp Humm,9.1,-0.3505721230294617,0.0008625945945945
QwDWJJxPBWI,Philipp Humm,9.3,-0.3186332861595151,0.0009815384615384
UNKSfU3vu2U,Philipp Humm,13.6,0.8405460992767685,0.0052984545454545
Qz_sL8KVmcw,Philipp Humm,9.0,-0.1892046479676442,0.0014635454545454
yBHpkf17v-8,Philipp Humm,9.0,-0.36866893640854204,0.0007952
NeGFIioys_E,Philipp Humm,9.1,-0.42508332694307194,0.0005851063829787
cwXMVbo7IAI,Philipp Humm,9.3,-0.12535378734412495,0.0017013333333333
c8EDxyzNoHA,Philipp Humm,9.2,-0.40076458961689904,0.0006756721311475
YtkrIaONxu0,Philipp Humm,9.2,0.028167071335967978,0.0022730625
Wh8hfvojxeQ,Philipp Humm,8.6,-0.3760368114432563,0.0007677611940298
OahwQSlPG0I,Philipp Humm,9.0,-0.4738035648999795,0.0004036666666666
Z0XwMgItDHs,Philipp Humm,9.1,-0.2612401312925066,0.0011952771084337
I9iFd2qw1e4,Philipp Humm,9.3,-0.4211069419665637,0.000599914893617
xHpCvDOGmRA,Philipp Humm,8.9,-0.4253692248332169,0.0005840416666666
qLdwSFgjZpQ,Philipp Humm,8.7,-0.3337926312904839,0.0009250833333333
o4ceJj-paFA,Philipp Humm,8.8,-0.5176262434750787,0.0002404660194174
